Timestamp (Second),sinA,sinB,sinC
0.007,0.59406275,0.6254299,0.6343855
0.007,0.5948669,0.62637967,0.6353774
0.007,0.5956704,0.6273293,0.6363693
0.007,0.59647334,0.62827873,0.63736117
0.007,0.5972757,0.62922806,0.638353
0.007,0.59807736,0.6301772,0.6393448
0.007,0.5988785,0.63112617,0.6403366
0.007,0.59967905,0.632075,0.64132833
0.007,0.600479,0.6330237,0.64232004
0.007,0.60127836,0.63397217,0.64331174
0.007,0.60207707,0.63492054,0.64430344
0.007,0.60287523,0.6358687,0.6452951
0.007,0.60367274,0.63681674,0.6462867
0.007,0.60446966,0.63776463,0.6472783
0.007,0.60526603,0.63871235,0.6482699
0.007,0.60606176,0.6396599,0.6492614
0.007,0.6068568,0.6406073,0.65025294
0.007,0.60765135,0.64155453,0.6512444
0.007,0.6084452,0.6425016,0.6522359
0.007,0.60923856,0.64344853,0.6532273
0.007,0.61003125,0.64439523,0.65421873
0.007,0.6108233,0.6453419,0.65521014
0.007,0.61161476,0.6462883,0.6562015
0.007,0.6124056,0.64723456,0.6571928
0.007,0.61319584,0.64818066,0.6581842
0.007,0.6139855,0.6491266,0.65917546
0.007,0.61477447,0.6500724,0.6601667
0.007,0.61556286,0.651018,0.6611579
0.007,0.61635065,0.6519635,0.66214913
0.008,0.61713785,0.65290874,0.6631403
0.008,0.6179244,0.6538539,0.66413146
0.008,0.6187103,0.65479887,0.66512257
0.008,0.61949563,0.65574366,0.6661137
0.008,0.6202803,0.65668833,0.6671048
0.008,0.62106436,0.65763277,0.6680958
0.008,0.6218478,0.6585771,0.6690868
0.008,0.62263066,0.6595212,0.6700778
0.008,0.62341285,0.66046524,0.6710688
0.008,0.62419444,0.661409,0.6720597
0.008,0.6249754,0.6623527,0.67305064
0.008,0.6257557,0.66329616,0.6740415
0.008,0.6265354,0.66423947,0.6750324
0.008,0.6273145,0.66518265,0.67602324
0.008,0.62809294,0.66612566,0.67701405
0.008,0.6288708,0.6670685,0.6780048
0.008,0.629648,0.6680111,0.67899555
0.008,0.63042456,0.6689536,0.6799863
0.008,0.6312005,0.66989595,0.680977
0.008,0.63197577,0.67083806,0.6819676
0.008,0.63275045,0.67178005,0.6829583
0.008,0.6335245,0.67272186,0.6839489
0.008,0.6342979,0.6736635,0.6849395
0.008,0.6350707,0.674605,0.68593
0.008,0.6358428,0.6755463,0.6869206
0.008,0.6366143,0.67648745,0.6879111
0.008,0.6373852,0.6774284,0.68890154
0.008,0.6381554,0.6783692,0.689892
0.008,0.63892496,0.67930984,0.69088244
0.008,0.6396939,0.68025035,0.69187284
0.008,0.6404622,0.6811906,0.69286317
0.008,0.6412299,0.68213075,0.6938535
0.008,0.6419969,0.6830707,0.6948438
0.008,0.6427633,0.6840105,0.6958341
0.008,0.64352906,0.6849501,0.6968244
0.008,0.64429414,0.68588954,0.6978146
0.008,0.64505863,0.6868288,0.6988048
0.008,0.6458224,0.6877679,0.69979495
0.008,0.6465856,0.6887069,0.7007851
0.008,0.6473481,0.6896456,0.70177525
0.008,0.64811,0.6905842,0.7027653
0.008,0.6488712,0.6915226,0.7037554
0.008,0.6496318,0.69246083,0.7047454
0.008,0.6503917,0.6933989,0.7057354
0.008,0.651151,0.6943368,0.70672536
0.008,0.6519096,0.6952745,0.70771533
0.008,0.6526676,0.69621205,0.70870525
0.008,0.6534249,0.6971494,0.70969516
0.008,0.65418154,0.6980866,0.710685
0.008,0.65493757,0.6990236,0.7116748
0.008,0.65569293,0.6999605,0.7126646
0.008,0.65644765,0.70089716,0.7136544
0.008,0.65720165,0.7018336,0.71464413
0.008,0.65795505,0.70276994,0.71563387
0.008,0.6587078,0.7037061,0.71662354
0.008,0.6594598,0.70464206,0.7176132
0.008,0.66021127,0.70557785,0.71860284
0.008,0.660962,0.70651346,0.71959245
0.008,0.6617121,0.7074489,0.720582
0.008,0.6624615,0.70838416,0.72157156
0.008,0.6632103,0.70931923,0.7225611
0.008,0.6639584,0.71025413,0.72355056
0.008,0.6647058,0.71118885,0.72454005
0.008,0.6654526,0.71212345,0.7255295
0.008,0.66619873,0.7130578,0.72651887
0.008,0.66694415,0.713992,0.72750825
0.008,0.6676889,0.714926,0.7284976
0.008,0.668433,0.71585983,0.7294869
0.008,0.66917646,0.71679354,0.7304762
0.008,0.66991925,0.717727,0.73146546
0.008,0.67066133,0.7186603,0.73245466
0.008,0.67140275,0.7195934,0.73344386
0.008,0.6721435,0.72052634,0.73443305
0.008,0.6728836,0.7214591,0.7354222
0.008,0.673623,0.7223917,0.7364113
0.008,0.67436177,0.7233241,0.73740035
0.008,0.6750998,0.72425634,0.73838943
0.008,0.6758372,0.7251884,0.73937845
0.008,0.67657393,0.72612023,0.7403674
0.008,0.67730993,0.72705185,0.7413564
0.008,0.67804533,0.72798336,0.74234533
0.008,0.67878,0.7289147,0.74333423
0.008,0.679514,0.7298458,0.7443231
0.008,0.6802473,0.7307768,0.7453119
0.008,0.68097997,0.7317075,0.74630076
0.008,0.6817119,0.7326381,0.74728954
0.008,0.6824432,0.7335685,0.7482783
0.008,0.6831738,0.73449874,0.74926704
0.008,0.6839037,0.73542875,0.7502557
0.008,0.68463296,0.7363586,0.75124437
0.008,0.6853615,0.73728824,0.752233
0.008,0.68608934,0.7382177,0.75322163
0.008,0.6868165,0.739147,0.7542102
0.008,0.68754303,0.7400761,0.7551987
0.008,0.68826884,0.74100506,0.75618726
0.008,0.68899393,0.7419338,0.75717574
0.008,0.68971837,0.74286234,0.75816417
0.008,0.6904421,0.74379075,0.7591526
0.008,0.69116515,0.7447189,0.76014096
0.008,0.6918875,0.7456469,0.7611293
0.008,0.69260913,0.7465747,0.7621177
0.008,0.6933301,0.7475023,0.763106
0.008,0.6940504,0.7484298,0.76409423
0.008,0.69477,0.74935704,0.7650825
0.008,0.6954888,0.7502841,0.76607066
0.008,0.69620705,0.7512109,0.76705885
0.008,0.6969245,0.75213766,0.76804703
0.008,0.6976413,0.75306416,0.76903516
0.008,0.6983574,0.7539905,0.7700232
0.008,0.69907284,0.75491655,0.7710113
0.008,0.6997875,0.7558425,0.7719993
0.008,0.7005015,0.7567682,0.7729873
0.008,0.7012148,0.75769377,0.77397525
0.008,0.7019274,0.7586192,0.7749632
0.008,0.70263934,0.7595443,0.7759511
0.008,0.7033505,0.7604693,0.776939
0.008,0.704061,0.76139414,0.7779268
0.008,0.7047708,0.76231873,0.7789146
0.008,0.70547986,0.76324314,0.7799024
0.008,0.70618826,0.76416737,0.7808901
0.008,0.7068959,0.76509136,0.7818778
0.008,0.70760286,0.76601523,0.7828655
0.008,0.7083091,0.76693887,0.7838532
0.008,0.7090147,0.7678623,0.78484076
0.008,0.70971954,0.7687856,0.78582835
0.008,0.71042365,0.7697087,0.78681594
0.008,0.71112704,0.77063155,0.7878035
0.008,0.7118298,0.77155423,0.78879094
0.008,0.7125318,0.77247673,0.7897784
0.008,0.71323305,0.77339906,0.7907658
0.008,0.71393365,0.77432114,0.79175323
0.008,0.71463346,0.77524304,0.7927406
0.008,0.7153326,0.77616477,0.79372793
0.008,0.7160311,0.7770863,0.7947152
0.008,0.71672875,0.7780076,0.7957025
0.008,0.71742576,0.7789288,0.79668975
0.008,0.718122,0.7798497,0.797677
0.008,0.7188176,0.7807705,0.79866415
0.008,0.7195124,0.781691,0.79965127
0.008,0.72020656,0.78261137,0.8006384
0.008,0.72089994,0.78353155,0.8016255
0.008,0.7215926,0.78445154,0.80261254
0.008,0.7222846,0.7853713,0.80359954
0.008,0.72297585,0.7862909,0.8045865
0.008,0.7236663,0.7872102,0.80557346
0.008,0.7243561,0.78812945,0.8065604
0.008,0.7250452,0.78904843,0.8075473
0.008,0.7257335,0.7899672,0.80853415
0.008,0.7264211,0.7908858,0.80952096
0.008,0.727108,0.7918042,0.8105078
0.008,0.7277942,0.7927224,0.8114945
0.008,0.7284796,0.7936404,0.8124812
0.008,0.7291643,0.79455817,0.8134679
0.008,0.72984827,0.7954758,0.8144546
0.008,0.7305315,0.79639316,0.8154412
0.008,0.73121405,0.79731035,0.8164278
0.008,0.7318958,0.79822737,0.8174144
0.008,0.7325769,0.79914415,0.8184009
0.008,0.7332572,0.80006075,0.8193874
0.008,0.7339368,0.8009772,0.8203739
0.008,0.7346156,0.80189335,0.8213603
0.008,0.73529375,0.80280936,0.8223467
0.008,0.73597115,0.8037252,0.8233331
0.008,0.7366478,0.80464077,0.8243194
0.008,0.7373237,0.8055562,0.8253057
0.008,0.73799884,0.80647135,0.826292
0.008,0.73867327,0.80738634,0.8272782
0.008,0.739347,0.80830115,0.8282644
0.008,0.7400199,0.8092157,0.8292506
0.008,0.74069214,0.8101301,0.8302367
0.008,0.74136364,0.81104434,0.8312228
0.008,0.7420344,0.8119583,0.8322089
0.008,0.74270433,0.8128721,0.8331949
0.008,0.7433736,0.8137857,0.8341809
0.008,0.7440421,0.81469905,0.8351669
0.008,0.74470985,0.8156122,0.8361528
0.008,0.7453769,0.81652516,0.8371387
0.008,0.74604315,0.81743795,0.8381246
0.008,0.7467087,0.8183505,0.83911043
0.008,0.74737346,0.81926286,0.84009624
0.008,0.74803746,0.820175,0.841082
0.008,0.74870074,0.82108694,0.8420677
0.008,0.7493633,0.82199866,0.8430534
0.008,0.7500251,0.8229102,0.8440391
0.008,0.7506861,0.82382154,0.8450247
0.008,0.7513464,0.82473266,0.8460103
0.008,0.75200593,0.8256436,0.8469959
0.008,0.7526647,0.8265543,0.8479814
0.008,0.7533227,0.8274648,0.8489669
0.008,0.75398004,0.8283751,0.84995234
0.008,0.7546365,0.8292852,0.8509378
0.008,0.7552923,0.83019507,0.85192317
0.008,0.7559473,0.83110476,0.85290855
0.008,0.7566016,0.8320142,0.8538939
0.008,0.7572551,0.8329235,0.85487914
0.008,0.7579078,0.8338325,0.8558644
0.008,0.75855976,0.83474135,0.8568497
0.008,0.759211,0.83564997,0.8578348
0.008,0.75986147,0.8365584,0.85881996
0.008,0.76051116,0.8374666,0.8598051
0.008,0.76116014,0.8383746,0.8607902
0.008,0.76180834,0.8392824,0.8617752
0.008,0.7624557,0.84019,0.86276025
0.008,0.7631024,0.84109735,0.8637453
0.008,0.7637483,0.84200454,0.8647302
0.008,0.7643934,0.8429115,0.8657151
0.008,0.7650378,0.84381825,0.8667
0.008,0.7656814,0.8447248,0.86768484
0.008,0.7663242,0.84563106,0.8686696
0.008,0.7669663,0.8465372,0.8696544
0.008,0.76760757,0.8474431,0.87063915
0.008,0.76824814,0.8483488,0.8716239
0.008,0.7688879,0.84925425,0.87260854
0.008,0.7695269,0.8501595,0.87359315
0.008,0.77016515,0.85106456,0.87457776
0.008,0.7708026,0.8519694,0.8755623
0.008,0.77143925,0.85287404,0.87654686
0.008,0.7720752,0.8537784,0.87753135
0.008,0.7727103,0.8546826,0.87851584
0.008,0.7733447,0.85558665,0.87950027
0.008,0.7739783,0.8564904,0.88048464
0.008,0.7746111,0.8573939,0.881469
0.008,0.77524316,0.8582973,0.8824533
0.008,0.77587444,0.8592004,0.8834376
0.008,0.77650493,0.8601033,0.8844218
0.008,0.77713466,0.861006,0.8854061
0.008,0.7777636,0.8619085,0.88639027
0.009,0.7783918,0.8628108,0.8873744
0.009,0.7790192,0.86371285,0.8883585
0.009,0.7796458,0.86461467,0.88934255
0.009,0.78027165,0.86551625,0.8903266
0.009,0.78089666,0.86641765,0.89131063
0.009,0.78152096,0.86731887,0.8922946
0.009,0.7821444,0.86821985,0.8932785
0.009,0.7827671,0.8691206,0.8942624
0.009,0.7833891,0.8700211,0.89524627
0.009,0.78401023,0.87092143,0.8962301
0.009,0.78463054,0.8718215,0.8972139
0.009,0.7852501,0.87272143,0.8981976
0.009,0.78586894,0.87362105,0.8991813
0.009,0.7864869,0.87452054,0.900165
0.009,0.7871041,0.87541974,0.9011486
0.009,0.78772056,0.87631875,0.9021323
0.009,0.7883362,0.87721753,0.9031158
0.009,0.78895104,0.87811613,0.90409935
0.009,0.7895651,0.87901443,0.9050829
0.009,0.79017836,0.87991256,0.9060663
0.009,0.79079086,0.8808105,0.9070497
0.009,0.7914026,0.8817082,0.90803313
0.009,0.79201347,0.8826057,0.9090165
0.009,0.7926236,0.8835029,0.9099998
0.009,0.79323286,0.88439995,0.9109831
0.009,0.7938414,0.8852967,0.9119663
0.009,0.79444915,0.88619334,0.91294956
0.009,0.79505605,0.88708967,0.9139327
0.009,0.7956622,0.8879858,0.91491586
0.009,0.79626757,0.88888174,0.9158989
0.009,0.7968721,0.8897774,0.916882
0.009,0.7974758,0.8906729,0.91786504
0.009,0.7980788,0.8915682,0.91884804
0.009,0.79868096,0.8924632,0.919831
0.009,0.7992823,0.893358,0.92081386
0.009,0.7998828,0.8942526,0.92179674
0.009,0.80048263,0.89514697,0.9227796
0.009,0.80108154,0.8960411,0.9237624
0.009,0.80167973,0.896935,0.92474514
0.009,0.8022771,0.8978287,0.9257279
0.009,0.8028736,0.8987221,0.9267106
0.009,0.80346936,0.89961535,0.92769325
0.009,0.80406433,0.9005084,0.92867583
0.009,0.8046585,0.90140116,0.9296584
0.009,0.8052518,0.90229374,0.930641
0.009,0.8058443,0.9031861,0.9316235
0.009,0.80643606,0.9040782,0.932606
0.009,0.807027,0.90497005,0.9335884
0.009,0.80761707,0.90586174,0.9345708
0.009,0.8082064,0.9067532,0.93555313
0.009,0.80879486,0.9076444,0.9365355
0.009,0.80938256,0.90853536,0.93751776
0.009,0.8099694,0.9094261,0.9385
0.009,0.8105555,0.91031665,0.9394822
0.009,0.8111408,0.9112069,0.9404644
0.009,0.8117252,0.912097,0.9414465
0.009,0.81230885,0.9129868,0.9424286
0.009,0.81289166,0.9138764,0.94341063
0.009,0.81347364,0.91476583,0.9443927
0.009,0.81405485,0.91565496,0.94537467
0.009,0.8146352,0.9165439,0.9463566
0.009,0.8152148,0.9174326,0.9473385
0.009,0.8157936,0.9183211,0.9483204
0.009,0.8163715,0.9192093,0.9493022
0.009,0.8169486,0.9200973,0.950284
0.009,0.8175249,0.9209851,0.95126575
0.009,0.8181004,0.9218726,0.95224744
0.009,0.81867504,0.92275995,0.9532291
0.009,0.8192489,0.92364705,0.95421076
0.009,0.81982195,0.9245339,0.9551924
0.009,0.82039416,0.9254205,0.95617396
0.009,0.8209655,0.9263069,0.95715547
0.009,0.8215361,0.9271931,0.958137
0.009,0.8221058,0.928079,0.9591184
0.009,0.82267475,0.92896473,0.9600998
0.009,0.8232429,0.92985016,0.9610812
0.009,0.82381016,0.9307354,0.96206254
0.009,0.8243766,0.9316204,0.9630438
0.009,0.82494223,0.9325052,0.9640251
0.009,0.82550704,0.9333897,0.9650063
0.009,0.826071,0.934274,0.9659875
0.009,0.82663417,0.9351581,0.9669686
0.009,0.8271965,0.93604195,0.9679497
0.009,0.827758,0.93692553,0.9689308
0.009,0.82831866,0.9378089,0.9699118
0.009,0.8288785,0.93869203,0.9708928
0.009,0.82943755,0.9395749,0.97187376
0.009,0.8299957,0.9404576,0.9728547
0.009,0.83055305,0.94134,0.9738355
0.009,0.8311096,0.9422222,0.9748163
0.009,0.8316653,0.94310415,0.9757971
0.009,0.83222014,0.9439859,0.9767779
0.009,0.83277416,0.9448674,0.9777586
0.009,0.83332735,0.9457486,0.97873926
0.009,0.8338797,0.94662964,0.97971994
0.009,0.8344313,0.9475104,0.9807005
0.009,0.834982,0.94839096,0.98168105
0.009,0.83553183,0.94927126,0.9826616
0.009,0.83608085,0.9501513,0.98364204
0.009,0.83662903,0.95103115,0.9846225
0.009,0.8371764,0.95191073,0.9856029
0.009,0.8377229,0.9527901,0.98658323
0.009,0.8382686,0.9536692,0.98756355
0.009,0.8388134,0.95454806,0.98854387
0.009,0.83935744,0.9554267,0.98952407
0.009,0.83990055,0.9563051,0.99050426
0.009,0.8404429,0.95718324,0.99148446
0.009,0.84098434,0.95806116,0.9924646
0.009,0.841525,0.95893884,0.9934447
0.009,0.8420648,0.9598163,0.9944247
0.009,0.84260374,0.9606935,0.9954047
0.009,0.84314185,0.96157044,0.9963847
0.009,0.84367913,0.96244717,0.9973646
0.009,0.8442156,0.96332365,0.9983445
0.009,0.8447512,0.96419984,0.9993243
0.009,0.8452859,0.96507585,1.0003041
0.009,0.8458198,0.9659516,1.0012839
0.009,0.8463528,0.96682715,1.0022637
0.009,0.846885,0.9677024,1.0032433
0.009,0.8474164,0.96857744,1.004223
0.009,0.8479469,0.9694522,1.0052025
0.009,0.8484765,0.9703268,1.0061821
0.009,0.84900534,0.97120106,1.0071616
0.009,0.8495333,0.9720751,1.0081412
0.009,0.8500604,0.9729489,1.0091206
0.009,0.85058665,0.97382253,1.0101
0.009,0.85111207,0.97469586,1.0110793
0.009,0.85163665,0.97556895,1.0120586
0.009,0.85216033,0.97644174,1.0130379
0.009,0.8526832,0.97731435,1.0140171
0.009,0.8532052,0.9781867,1.0149964
0.009,0.8537264,0.9790588,1.0159755
0.009,0.8542467,0.9799307,1.0169547
0.009,0.8547661,0.9808023,1.0179337
0.009,0.8552847,0.98167366,1.0189128
0.009,0.8558024,0.98254484,1.0198917
0.009,0.8563193,0.9834157,1.0208707
0.009,0.8568353,0.9842863,1.0218496
0.009,0.85735047,0.9851567,1.0228285
0.009,0.8578648,0.9860269,1.0238073
0.009,0.85837823,0.98689675,1.0247861
0.009,0.85889083,0.98776644,1.0257648
0.009,0.85940254,0.98863584,1.0267435
0.009,0.8599134,0.989505,1.0277222
0.009,0.8604234,0.9903739,1.0287008
0.009,0.8609326,0.9912425,1.0296794
0.009,0.86144084,0.99211097,1.030658
0.009,0.86194825,0.9929791,1.0316365
0.009,0.86245483,0.9938471,1.032615
0.009,0.8629606,0.99471474,1.0335934
0.009,0.86346537,0.99558216,1.0345718
0.009,0.8639694,0.9964493,1.0355501
0.009,0.86447245,0.99731624,1.0365283
0.009,0.86497474,0.9981829,1.0375067
0.009,0.86547613,0.99904937,1.0384848
0.009,0.86597663,0.99991554,1.039463
0.009,0.8664763,1.0007814,1.0404412
0.009,0.86697507,1.0016471,1.0414193
0.009,0.867473,1.0025126,1.0423973
0.009,0.86797005,1.0033777,1.0433753
0.009,0.8684662,1.0042427,1.0443532
0.009,0.8689615,1.0051073,1.0453312
0.009,0.869456,1.0059717,1.0463091
0.009,0.8699495,1.0068359,1.0472869
0.009,0.8704423,1.0076998,1.0482647
0.009,0.87093407,1.0085635,1.0492425
0.009,0.87142503,1.009427,1.0502201
0.009,0.87191516,1.01029,1.0511979
0.009,0.87240434,1.011153,1.0521755
0.009,0.87289274,1.0120156,1.053153
0.009,0.8733802,1.0128781,1.0541306
0.009,0.8738668,1.0137402,1.0551081
0.009,0.8743525,1.0146021,1.0560856
0.009,0.8748374,1.0154637,1.057063
0.009,0.8753213,1.0163251,1.0580404
0.009,0.8758045,1.0171863,1.0590177
0.009,0.8762867,1.0180471,1.0599949
0.009,0.87676805,1.0189078,1.0609722
0.009,0.8772485,1.0197681,1.0619495
0.009,0.8777281,1.0206282,1.0629267
0.009,0.87820685,1.0214881,1.0639037
0.009,0.8786847,1.0223477,1.0648808
0.009,0.87916166,1.0232071,1.0658579
0.009,0.8796377,1.0240661,1.0668348
0.009,0.88011295,1.024925,1.0678118
0.009,0.8805872,1.0257835,1.0687886
0.009,0.8810607,1.0266418,1.0697656
0.009,0.88153327,1.0274999,1.0707424
0.009,0.8820049,1.0283577,1.0717192
0.009,0.88247573,1.0292153,1.0726959
0.009,0.88294566,1.0300726,1.0736727
0.009,0.8834147,1.0309297,1.0746492
0.009,0.8838828,1.0317864,1.0756259
0.009,0.8843501,1.032643,1.0766025
0.009,0.88481647,1.0334992,1.0775789
0.009,0.885282,1.0343552,1.0785555
0.009,0.8857466,1.035211,1.0795319
0.009,0.8862103,1.0360664,1.0805082
0.009,0.88667315,1.0369217,1.0814846
0.009,0.8871351,1.0377767,1.0824609
0.009,0.8875962,1.0386313,1.0834372
0.009,0.88805634,1.0394858,1.0844134
0.009,0.88851565,1.0403401,1.0853896
0.009,0.8889741,1.041194,1.0863657
0.009,0.88943154,1.0420476,1.0873418
0.009,0.88988817,1.042901,1.0883179
0.009,0.8903439,1.0437542,1.0892938
0.009,0.89079875,1.044607,1.0902698
0.009,0.8912527,1.0454597,1.0912457
0.009,0.89170575,1.0463121,1.0922216
0.009,0.892158,1.0471642,1.0931973
0.009,0.89260924,1.0480161,1.0941732
0.009,0.8930596,1.0488676,1.0951489
0.009,0.8935091,1.049719,1.0961246
0.009,0.8939577,1.05057,1.0971003
0.009,0.8944054,1.0514208,1.0980759
0.009,0.8948522,1.0522714,1.0990515
0.009,0.8952981,1.0531216,1.100027
0.009,0.89574313,1.0539716,1.1010025
0.009,0.89618725,1.0548214,1.1019778
0.009,0.8966305,1.0556709,1.1029533
0.009,0.89707285,1.05652,1.1039286
0.009,0.8975143,1.057369,1.1049039
0.009,0.8979548,1.0582176,1.1058792
0.009,0.89839447,1.059066,1.1068544
0.009,0.89883316,1.0599142,1.1078296
0.009,0.899271,1.0607622,1.1088047
0.009,0.899708,1.0616097,1.1097797
0.009,0.900144,1.0624571,1.1107547
0.009,0.90057915,1.0633042,1.1117297
0.009,0.9010134,1.064151,1.1127048
0.009,0.90144676,1.0649976,1.1136796
0.009,0.9018792,1.0658439,1.1146544
0.009,0.9023107,1.06669,1.1156293
0.009,0.9027413,1.0675358,1.1166041
0.009,0.90317106,1.0683812,1.1175787
0.009,0.9035999,1.0692264,1.1185534
0.009,0.9040278,1.0700713,1.119528
0.009,0.9044548,1.070916,1.1205027
0.009,0.90488094,1.0717605,1.1214772
0.009,0.90530616,1.0726047,1.1224517
0.009,0.9057305,1.0734485,1.1234262
0.009,0.9061539,1.0742922,1.1244006
0.009,0.9065764,1.0751356,1.1253749
0.009,0.906998,1.0759786,1.1263492
0.009,0.90741867,1.0768214,1.1273235
0.009,0.9078384,1.077664,1.1282978
0.009,0.9082573,1.0785062,1.129272
0.009,0.90867525,1.0793483,1.130246
0.009,0.9090923,1.0801901,1.1312202
0.009,0.90950847,1.0810314,1.1321943
0.009,0.9099237,1.0818727,1.1331682
0.009,0.910338,1.0827136,1.1341422
0.009,0.9107514,1.0835543,1.1351161
0.009,0.9111639,1.0843947,1.1360899
0.009,0.9115755,1.0852348,1.1370637
0.009,0.9119862,1.0860746,1.1380376
0.009,0.91239595,1.0869142,1.1390113
0.009,0.9128048,1.0877535,1.139985
0.009,0.9132127,1.0885925,1.1409587
0.009,0.91361976,1.0894313,1.1419322
0.009,0.91402584,1.0902698,1.1429057
0.009,0.91443104,1.091108,1.1438793
0.01,0.91483533,1.0919459,1.1448528
0.01,0.91523874,1.0927836,1.1458261
0.01,0.9156412,1.093621,1.1467994
0.01,0.9160427,1.0944581,1.1477728
0.01,0.91644335,1.095295,1.1487461
0.01,0.91684306,1.0961316,1.1497194
0.01,0.9172418,1.0969678,1.1506925
0.01,0.9176397,1.0978038,1.1516657
0.01,0.91803664,1.0986396,1.1526387
0.01,0.9184327,1.099475,1.1536118
0.01,0.91882783,1.1003102,1.1545848
0.01,0.919222,1.1011451,1.1555578
0.01,0.91961527,1.1019799,1.1565306
0.01,0.92000765,1.1028142,1.1575035
0.01,0.92039907,1.1036483,1.1584762
0.01,0.9207896,1.1044822,1.1594491
0.01,0.92117923,1.1053157,1.1604217
0.01,0.92156786,1.106149,1.1613945
0.01,0.92195565,1.106982,1.1623671
0.01,0.9223425,1.1078147,1.1633396
0.01,0.92272836,1.1086471,1.1643121
0.01,0.9231134,1.1094793,1.1652846
0.01,0.92349744,1.1103112,1.1662571
0.01,0.9238806,1.1111428,1.1672295
0.01,0.9242628,1.1119741,1.1682018
0.01,0.9246441,1.1128051,1.1691742
0.01,0.92502445,1.1136359,1.1701463
0.01,0.9254039,1.1144664,1.1711186
0.01,0.92578244,1.1152966,1.1720908
0.01,0.92616004,1.1161265,1.1730629
0.01,0.9265367,1.1169562,1.174035
0.01,0.9269124,1.1177856,1.175007
0.01,0.9272873,1.1186147,1.1759789
0.01,0.9276611,1.1194435,1.1769508
0.01,0.9280341,1.120272,1.1779227
0.01,0.9284061,1.1211003,1.1788945
0.01,0.9287772,1.1219283,1.1798663
0.01,0.9291474,1.122756,1.1808381
0.01,0.9295167,1.1235834,1.1818098
0.01,0.92988497,1.1244105,1.1827815
0.01,0.9302524,1.1252375,1.183753
0.01,0.9306188,1.126064,1.1847246
0.01,0.9309843,1.1268903,1.185696
0.01,0.9313489,1.1277163,1.1866676
0.01,0.93171257,1.1285421,1.1876389
